Mes,W_potential_Norte,adoption_rate_Norte,adopters_Norte,willing_Norte,available_market_Norte,Pct_adoption_Norte,initial_adopters0_Norte,initial_W0_Norte,W_potential_Centro,adoption_rate_Centro,adopters_Centro,willing_Centro,available_market_Centro,Pct_adoption_Centro,initial_adopters0_Centro,initial_W0_Centro,W_potential_Sur,adoption_rate_Sur,adopters_Sur,willing_Sur,available_market_Sur,Pct_adoption_Sur,initial_adopters0_Sur,initial_W0_Sur,National_Available_Market,National_Adopters,National_Percentage_of_Adoption
98,87704.0394930491,921.5488091983754,39442.852170376354,127295.6198054766,329698.5467524394,0.1196330786377193,1594.3939393939395,111726.38481686903,273515.6208376334,4060.065025392845,215175.95920743383,489007.15921596333,1730796.612133674,0.1243219207265326,12069.818181818182,446802.3288629471,91327.20996761684,990.2744125416726,43033.773569238394,134440.62073813516,886700.3524501227,0.048532487271858916,1751.3838383838383,125088.92140650666,2947195.5113362363,297652.58494704857,0.10099519485631109
99,86925.30783096215,933.427769533928,40370.36252860975,127444.68770392703,330084.63599542866,0.12230306450606457,1594.3939393939395,111726.38481686903,269762.74023238703,4076.615341017645,219244.47137526414,489323.3081665921,1731915.5927505535,0.12659073703878926,12069.818181818182,446802.3288629471,90410.64809002413,1002.0957108358298,44029.986356864814,134520.40306562805,887226.5551522438,0.04962654251180464,1751.3838383838383,125088.92140650666,2949226.783898226,303644.8202607387,0.10295743342578334
100,86135.13151081058,945.0377486644322,41309.61847791477,127593.89022008097,330471.0739013278,0.12500222179884046,1594.3939393939395,111726.38481686903,265994.8798994469,4091.109659737372,223328.5063100458,489639.6351353205,1733035.2034463957,0.1288655336405886,12069.818181818182,446802.3288629471,89482.57124715563,1013.5772720833421,45037.85199334342,134600.2312717888,887753.0604461762,0.050732409720680466,1751.3838383838383,125088.92140650666,2951259.3377938997,309675.976781304,0.10493011333012515
101,85333.70674006431,956.3605027429758,42260.34176965994,127743.22747550676,330857.8607850016,0.12772959865421363,1594.3939393939395,111726.38481686903,262213.92943278723,4103.521588487489,227425.99427335124,489956.14022238733,1734155.444575987,0.13114510292873915,12069.818181818182,446802.3288629471,88543.28380063125,1024.6991979131155,46057.02071155585,134680.10538299984,888279.8685059249,0.05184967299666844,1751.3838383838383,125088.92140650666,2953293.1738669137,315743.356754567,0.10691229693974012
102,84521.02182342825,967.3770527864236,43222.23717398481,127892.69959188248,331244.996961599,0.13048419620054075,1594.3939393939395,111726.38481686903,258421.30482826126,4113.825202621983,231534.8457843657,490272.82352808805,1735276.3164943142,0.1334282290281718,12069.818181818182,446802.3288629471,87592.98482889499,1035.4413792462713,47087.12367778679,134760.0254256588,888806.9795055948,0.052977895947643586,1751.3838383838383,125088.92140650666,2955328.292961508,321844.20663613727,0.10890303030044086
103,83697.7282499671,978.0711154506273,44194.98910008027,128042.30669099603,331632.4827465534,0.1332649586495899,1594.3939393939395,111726.38481686903,254619.86245576062,4122.0094418698,235652.94118494546,490589.6851527747,1736397.819556564,0.13571368181349466,12069.818181818182,446802.3288629471,86632.24969693142,1045.7855527475792,48127.77122129117,134839.99142617843,889334.3936193908,0.054116619762586686,1751.3838383838383,125088.92140650666,2957364.6959225084,327975.7015063169,0.11090133792376576
104,82864.19888979525,988.425689456494,45178.26582742261,128192.04889474528,332020.3184555831,0.13607078638311243,1594.3939393939395,111726.38481686903,250811.82024588075,4128.063312668891,239778.15264978292,490906.72519685555,1737519.9541181228,0.1380002296269928,12069.818181818182,446802.3288629471,85661.50874324139,1055.7133266777653,49178.555716326795,134920.0034109867,889862.1110216181,0.05526536651826505,1751.3838383838383,125088.92140650666,2959402.383595324,334134.97419353237,0.11290623270621208
105,82020.40575303954,998.4223338403331,46171.72047622945,128341.92632513834,332408.5044046919,0.1389005391390875,1594.3939393939395,111726.38481686903,246998.48564441307,4131.972858128765,243908.35019400396,491223.9437607956,1738642.7205345768,0.14028664274337513,12069.818181818182,446802.3288629471,84680.97943369541,1065.2057870788983,50239.05237166718,135000.06140652686,890390.1318866821,0.0564236401241484,1751.3838383838383,125088.92140650666,2961441.356825951,340319.1230419006,0.11491671859632968
106,81166.86540478721,1008.045212637843,47174.98710358988,128491.93910429328,332797.0409101684,0.14175302452981783,1594.3939393939395,111726.38481686903,243182.33425694,4133.737842189649,248041.38847294604,491541.3409451161,1739766.1191617127,0.14257168578065083,12069.818181818182,446802.3288629471,83691.18896209783,1074.2459168616538,51308.81723910128,135080.16543925722,890918.4563890885,0.05759092414254948,1751.3838383838383,125088.92140650666,2963481.6164609697,346525.1928156372,0.11693178418615005
107,80304.33624296302,1017.2801744041907,48187.68234998887,128642.08735443858,333185.928288587,0.14462700329964534,1594.3939393939395,111726.38481686903,239366.33911926532,4133.3674189227595,252175.11702571076,491858.9168503955,1740890.1503555179,0.14485412360694472,12069.818181818182,446802.3288629471,82692.8063530468,1082.8180882918168,52387.38863065705,135160.31553565137,891447.0847034433,0.05876668344042507,1751.3838383838383,125088.92140650666,2965523.163347548,352750.18800635665,0.11895040725568451
108,79432.94157694987,1026.1106731421582,49209.41065301605,128792.37119791315,333575.16685680836,0.1475212052404964,1594.3939393939395,111726.38481686903,235552.03467501674,4130.863168679893,256307.40398474527,492176.6715772684,1742014.81447218,0.14713273495461338,12069.818181818182,446802.3288629471,81686.1568700452,1090.9056865386412,53474.290699258934,135240.5117221982,891976.0170044532,0.059950368260845245,1751.3838383838383,125088.92140650666,2967565.9983334416,358991.10533702024,0.12097156576757734
109,78552.66952542943,1034.519794832885,50239.76207782389,128942.79075716625,333964.75693197886,0.1504343228889167,1594.3939393939395,111726.38481686903,231740.61649949802,4126.227451144322,260436.1282457945,492494.6052264261,1743140.1118680867,0.14940630788806217,12069.818181818182,446802.3288629471,80671.49831526043,1098.492332971532,54569.032358102064,135320.7540254017,892505.2534669249,0.06114141305737908,1751.3838383838383,125088.92140650666,2969610.12226699,365244.92268172046,0.12299423413969701
110,77664.53054891643,1042.4963755186568,51278.30696245397,129093.34615475776,334354.69883153134,0.1533649957415169,1594.3939393939395,111726.38481686903,227935.48727425022,4119.4876468126295,264559.16108895885,492812.7178986168,1744266.042899827,0.1516736292412891,12069.818181818182,446802.3288629471,79649.66066930458,1105.5655307955335,55671.10473824848,135401.04247178114,893034.7942657658,0.06233923369583833,1751.3838383838383,125088.92140650666,2971655.535997124,371508.57278966135,0.1250173744195434
111,76768.9330265704,1050.027012715064,52324.605290382206,129244.03751335833,334744.99287318555,0.15631183857679032,1594.3939393939395,111726.38481686903,224138.6747079214,4110.663475192855,268674.40523285413,493131.0096946452,1745392.6079241901,0.15393350700183772,12069.818181818182,446802.3288629471,78621.14694910136,1112.1119730521216,56779.98728762625,135481.3770878711,893564.639575984,0.06354323433676785,1751.3838383838383,125088.92140650666,2973702.2403733595,377778.9978108626,0.12703995466722687
112,75865.90172537614,1057.0967670866546,53378.20636093541,129394.86495574923,335135.6393749478,0.15927344062985846,1594.3939393939395,111726.38481686903,220351.3106187356,4099.769920472512,272779.7942969123,493449.480715373,1746519.8072981671,0.156184769939081,12069.818181818182,446802.3288629471,77586.25363886272,1118.117979168671,57895.14796046151,135561.75790022142,894094.7895726882,0.06475280768399416,1751.3838383838383,125088.92140650666,2975750.236245803,384053.14861830923,0.1290609487114851
113,74956.27168971936,1063.6959518266729,54438.64258901955,129545.82860482276,335526.63865511195,0.1622483472764649,1594.3939393939395,111726.38481686903,216576.25930716388,4086.8437070787522,276873.26992772764,493768.1310617187,1747647.6413789494,0.15842625445325229,12069.818181818182,446802.3288629471,76545.73052054226,1123.5735328083128,59016.04012027451,135642.1849353971,894625.2444310876,0.0659673315588184,1751.3838383838383,125088.92140650666,2977799.524465149,390327.9526370217,0.13107932533071703
114,74040.53700692259,1069.8138841152436,55505.43728678755,129696.92858358209,335917.99103225896,0.16523508346850418,1594.3939393939395,111726.38481686903,212815.57777610508,4071.9181581433672,280952.8131239054,494086.96083465725,1748776.1105239291,0.1606568224675328,12069.818181818182,446802.3288629471,75500.14309579054,1128.4686083352137,60142.10784507594,135722.65821997845,895156.0043264924,0.06718617487275454,1751.3838383838383,125088.92140650666,2979850.1058826805,396600.3582557689,0.133094063178822
115,73118.87907021583,1075.4387368585847,56578.105428046525,129848.16501514158,336309.69682525785,0.16823215614102194,1594.3939393939395,111726.38481686903,209070.5763029077,4055.0226121572787,285016.44734298746,494405.97013522085,1749905.2150907004,0.1628753631254334,12069.818181818182,446802.3288629471,74449.8877397746,1132.7930989759411,61272.7868242516,135803.17778056118,895687.0694343136,0.06840869865738876,1751.3838383838383,125088.92140650666,2981901.981350272,402867.3395952856,0.13510415235475254
116,72192.03166725462,1080.5629836594305,57656.14884399013,129999.53802272664,336701.7563532652,0.1712380400638531,1594.3939393939395,111726.38481686903,205343.72356222197,4036.203116810962,289062.22063123604,494725.1590644985,1751034.9554370588,0.1650807825016183,12069.818181818182,446802.3288629471,73395.66966022355,1136.5400540297614,62407.502094163196,135883.74364375623,896218.439930063,0.06963425356326435,1751.3838383838383,125088.92140650666,2983955.151720387,409125.87156938936,0.13710858600991693
117,71260.60447776975,1085.1793958788978,58739.06186084434,130151.04772967403,337094.16993572604,0.17425119476864329,1594.3939393939395,111726.38481686903,201637.1535476727,4015.5064953456085,293088.2269893478,495044.527723636,1752165.3319210005,0.16727201574523687,12069.818181818182,446802.3288629471,72338.12780640693,1139.703323333138,63545.67217416487,135964.35583618973,896750.1159893532,0.0708621845050526,1751.3838383838383,125088.92140650666,2986009.6178460796,415372.96102435695,0.1391063707704937
118,70324.81951406166,1089.2790515692418,59826.3342075188,130302.69425943193,337486.937892374,0.17727007326902136,1594.3939393939395,111726.38481686903,197952.08332884696,3992.972702756386,297092.6168092284,495364.07621383615,1753296.3449007238,0.16944803294279984,12069.818181818182,446802.3288629471,71277.68849822084,1142.2763869419612,64686.71130993281,136045.0143845033,897282.0977878979,0.07209183318089964,1751.3838383838383,125088.92140650666,2988065.3805809957,421605.66232668,0.1410965319121309
119,69385.20395668744,1092.8560073449598,60917.44693124505,130454.47773555992,337880.06054323114,0.18029311002639287,1594.3939393939395,111726.38481686903,194290.33973645343,3968.6522676091217,301073.58114030724,495683.8046363587,1754427.9947346284,0.17160783004140737,12069.818181818182,446802.3288629471,70214.94815606899,1144.2551271370105,65830.02758900422,136125.71931535372,897814.3855015117,0.0733225359852439,1751.3838383838383,125088.92140650666,2990122.440779371,427821.05566055654,0.14307810604205412
120,68442.65230585658,1095.9081600339048,62011.87273379129,130606.39828172921,338273.53820860875,0.18331872206790648,1594.3939393939395,111726.38481686903,190654.4956653907,3942.608865003847,305029.3524689599,496003.71309252083,1755560.2817813172,0.1737504292130916,12069.818181818182,446802.3288629471,69150.70691963991,1145.6383429976393,66975.02387455878,136206.47065541326,898346.979306111,0.07455362506621965,1751.3838383838383,125088.92140650666,2992180.799296037,434016.24907731,0.14505014174926195
121,67497.54537681525,1098.4307940524734,63109.08447136473,130758.45602172268,338667.3712091072,0.18634533420226826,1594.3939393939395,111726.38481686903,187045.9267744574,3914.895046784274,308958.2339574596,496323.8016836961,1756693.2063995928,0.17587489541823917,12069.818181818182,446802.3288629471,68085.48032534671,1146.4239291967824,68121.10367602183,136287.26843136936,898879.8793777123,0.07578443487152205,1751.3838383838383,125088.92140650666,2994240.4569864124,440188.4221048462,0.1470117141319635
122,66549.9857612497,1100.4178641381293,64208.55386120243,130910.65107943503,339061.5598656167,0.1893713751763862,1594.3939393939395,111726.38481686903,183465.33058718962,3885.5571842468694,312858.59405028314,496644.0705113155,1757826.768948461,0.17798033320281975,12069.818181818182,446802.3288629471,67019.62928902746,1146.6096325697122,69267.67064968399,136368.11266992494,899413.0858924339,0.07701430158863412,1751.3838383838383,125088.92140650666,2996301.4147065114,446334.81856116955,0.14896192231210764
123,65600.9453567408,1101.8712754840951,65309.743425350796,131062.98357887278,339456.10449931695,0.19239525393623377,1594.3939393939395,111726.38481686903,179915.25718523888,3854.6688695637413,316728.83550552576,496964.5196768672,1758960.9697871301,0.18006586896800578,12069.818181818182,446802.3288629471,65953.99411168712,1146.1985426534927,70414.12466530534,136449.0033977982,899946.5990264954,0.07824255877123691,1751.3838383838383,125088.92140650666,2998363.6733129425,452452.70359618193,0.15089987502958882
124,64651.030585558634,1102.7913368558272,66412.11784204711,131215.45364415445,339851.0054316776,0.19541539315939543,1594.3939393939395,111726.38481686903,176397.3865267837,3822.295649077175,320567.43417153106,497285.14928189636,1760095.80927501,0.1821306729339774,12069.818181818182,446802.3288629471,64889.21055349923,1145.1934284139838,71559.86923592538,136529.94064172276,900480.4189562176,0.07946854560021777,1751.3838383838383,125088.92140650666,3000427.233662905,458539.42124950356,0.1528247097963183
125,63700.39307922729,1103.1754978476586,67515.14597771197,131368.06139951068,340246.26298445906,0.1984302351640987,1594.3939393939395,111726.38481686903,172912.3317167157,3788.4907268413604,324372.94423823996,497605.9594280054,1761231.2877717132,0.18417396198351232,12069.818181818182,446802.3288629471,63825.659884912064,1143.5959786261442,72704.31320332958,136610.9244284476,901014.5458580229,0.0806916087398948,1751.3838383838383,125088.92140650666,3002492.096614195,464592.4034192815,0.15473559578830734
126,62749.815168721194,1103.027715993865,68618.2922091997,131520.80696928428,340641.8774797118,0.20143821633699904,1594.3939393939395,111726.38481686903,169462.03402745,3753.3281464232555,328143.965478773,497926.95021685393,1762367.4056370547,0.1861949809268951,12069.818181818182,446802.3288629471,62764.06884976074,1141.4123354764524,73846.86619896679,136691.95478473697,901548.9799084348,0.08191109728333007,1751.3838383838383,125088.92140650666,3004558.263025201,470609.1238869395,0.1566317184387355
127,61799.90874565823,1102.3517285519047,69721.0249112456,131673.6904779304,341037.84923977754,0.20443779207106716,1594.3939393939395,111726.38481686903,166047.99712457374,3716.8784160810596,331879.1701411164,498248.12175015884,1763504.1632310522,0.18819301766379443,12069.818181818182,446802.3288629471,61705.06561608268,1138.6490914747594,74986.94439613218,136773.03173737068,902083.7212840784,0.08312636912391169,1751.3838383838383,125088.92140650666,3006625.733754908,476587.13944849424,0.15851229306591982
128,60850.944448484195,1101.1491574490667,70822.81922443771,131826.71205001645,341434.17858728877,0.20742744477858893,1594.3939393939395,111726.38481686903,162670.91120016912,3679.2019748041007,335577.31016343547,498569.4741296943,1764641.5609139262,0.19016740713600586,12069.818181818182,446802.3288629471,60649.084749142574,1135.3121476953654,76123.97261590153,136854.15531314386,902618.7701616805,0.08433679326463143,1751.3838383838383,125088.92140650666,3008694.5096628955,482524.1020037747,0.1603765687922362
129,59903.5831444133,1099.4263565693009,71923.15083460294,131979.87181022248,341830.86584516964,0.2104056655526834,1594.3939393939395,111726.38481686903,159332.26788649382,3640.3729031727908,339237.19330585486,498891.0074572916,1765779.5990460995,0.19211751766138643,12069.818181818182,446802.3288629471,59596.77142353213,1131.410746989574,77257.38114867704,136935.32553886704,903154.1267180698,0.08554174626806953,1751.3838383838383,125088.92140650666,3010764.5916093388,488417.72528913483,0.16222381738190356
130,58958.475142408344,1097.190821422656,73021.50109957388,132133.169883341,342227.9113366356,0.213370969113462,1594.3939393939395,111726.38481686903,156033.4781988207,3600.4660766764996,342857.6972260701,499212.7218348397,1766918.2779881987,0.19404275879496,12069.818181818182,446802.3288629471,58548.75895035617,1126.9553219444542,78386.6094464487,137016.54244136615,903689.7911301759,0.08674061632190902,1751.3838383838383,125088.92140650666,3012835.98045501,494265.8077720927,0.1640533407654826
131,58015.92563772878,1094.4476256862674,74117.3616980552,132286.60639427733,342625.3153851942,0.21632190725524544,1594.3939393939395,111726.38481686903,152775.13610066538,3559.545017409061,346437.7821799893,499534.61736428447,1768057.598101052,0.1959425883817779,12069.818181818182,446802.3288629471,57505.4831301385,1121.9553584280288,79511.10934786242,137097.80604748262,904225.763575031,0.08793280677327742,1751.3838383838383,125088.92140650666,3014908.677061277,500066.253225907,0.16586447776366373
132,57076.363918872434,1091.2040142740773,75210.23045210665,132440.1814680496,343023.0783146452,0.21925705646871513,1594.3939393939395,111726.38481686903,149558.05515078543,3517.6775953927445,349976.47453523055,499856.6941476299,1769197.559745693,0.19781650308489948,12069.818181818182,446802.3288629471,56467.4415114787,1116.422087842291,80630.3429578366,137179.1163840733,904762.0442297687,0.08911773374233208,1751.3838383838383,125088.92140650666,3016982.682290107,505817.0479451738,0.16765659641149225
133,56140.60597034233,1087.472494190426,76299.60915707065,132593.89522978864,343421.2004490805,0.2221750114940376,1594.3939393939395,111726.38481686903,146383.85024031295,3474.9460324995966,353472.8563594438,500178.9522869365,1770338.1632833565,0.1996640323811783,12069.818181818182,446802.3288629471,55435.33815803915,1110.370285331197,81743.78188697569,137260.4734780104,905298.6332716241,0.09029482524630017,1751.3838383838383,125088.92140650666,3019057.997004061,511516.2474034901,0.1694290894415044
134,55209.07341430077,1083.2624373254368,77385.01378180087,132747.74780473855,343819.68211288494,0.22507441489749663,1594.3939393939395,111726.38481686903,143253.21734347037,3431.418629692778,356926.09459595743,500501.3918843231,1771479.4090754818,0.20148475492708873,12069.818181818182,446802.3288629471,54409.6508296224,1103.8132658210498,82850.9138240764,137341.87735618162,905835.5308779349,0.0914635284219613,1751.3838383838383,125088.92140650666,3021134.6220663013,517162.0222018347,0.17118138941061897
135,54281.87088209315,1078.5803920908347,78465.97411469645,132901.7393182563,344218.52363073605,0.22795395578092603,1594.3939393939395,111726.38481686903,140166.10520983094,3387.1512421196676,360335.4383291486,500824.0130419654,1772621.2974837113,0.2032782968593774,12069.818181818182,446802.3288629471,53390.67360986846,1096.7630392819945,83951.2424953309,137423.3280454902,906372.7372261406,0.09262330942593765,1751.3838383838383,125088.92140650666,3023212.558340588,522752.65493917593,0.17291296753084068
136,53359.75457644839,1073.4412568785995,79542.02328971942,133055.86989581227,344617.72532760486,0.2308123391334679,1594.3939393939395,111726.38481686903,137123.85536676963,3342.2239379854664,363700.18059254874,501146.8158620971,1773763.8288698918,0.20504431011217034,12069.818181818182,446802.3288629471,52379.05243898702,1089.236887290807,85044.28190699757,137504.82557285475,906910.2524937821,0.09377364703193786,1751.3838383838383,125088.92140650666,3025291.8066912787,528286.4857892657,0.17462331554953225
137,52443.29887201644,1067.8589361387565,80612.70842532405,133210.13966298997,345017.2875287556,0.23364831658936902,1594.3939393939395,111726.38481686903,134127.36623345342,3296.7099747347775,367019.6893200448,501469.80044700915,1774907.0035960726,0.20678248977351488,12069.818181818182,446802.3288629471,51375.323513900476,1081.2517976869667,86129.56299937196,137586.36996520945,907448.0768585035,0.09491403992782053,1751.3838383838383,125088.92140650666,3027372.367983332,533761.9607447409,0.17631196161716425
138,51532.63831880459,1061.8427885626704,81677.59474564018,133364.54874548645,345417.2105597465,0.2364606981026861,1594.3939393939395,111726.38481686903,131176.5259194104,3250.664663361911,370293.4176069948,501792.9668990501,1776050.8220245074,0.2084925797252243,12069.818181818182,446802.3288629471,50379.770246656786,1072.8223308505549,87206.63630784415,137667.96124950386,907986.2104980501,0.09604400958909874,1751.3838383838383,125088.92140650666,3029454.2430823036,539177.6486604791,0.17797847579037715
139,50628.34200877203,1055.4082530897283,82736.25511942685,133519.0972691122,345817.49474642944,0.23924832137278992,1594.3939393939395,111726.38481686903,128272.14388501836,3204.1597121018344,373520.86724661745,502116.3153206266,1777195.2845176551,0.21017435196942577,12069.818181818182,446802.3288629471,49392.906917314074,1063.9668689760513,88275.06600705793,137749.5994527031,908524.6535902699,0.09716309365763076,1751.3838383838383,125088.92140650666,3031537.4328543544,544532.1883731022,0.1796224524466439
140,49730.929602717515,1048.5710668225706,83788.27686216288,133673.7853597913,346218.1404149509,0.2420100713432883,1594.3939393939395,111726.38481686903,125414.88633506894,3157.2644157655604,376701.6065402439,502439.8458142022,1778340.3914381762,0.21182761655410554,12069.818181818182,446802.3288629471,48415.21054464265,1054.7041592395067,89334.43418823212,137831.28460178786,909063.4063131128,0.09827085060056004,1751.3838383838383,125088.92140650666,3033621.93816624,549824.3175906389,0.18124351972579547
141,48840.60224117495,1041.3435229342867,84833.26599278527,133828.61314356167,346619.1478917517,0.24474489222181828,1594.3939393939395,111726.38481686903,122604.68476544197,3110.0340332888877,379835.28077339026,502763.55848229874,1779486.1431489375,0.213452227338642,12069.818181818182,446802.3288629471,47446.971783032415,1045.0510679503557,90384.34352305198,137913.0167237542,909602.4688446317,0.09936686257883326,1751.3838383838383,125088.92140650666,3035707.759885321,555052.8902892275,0.18284134514654188
142,47957.80512495821,1033.741745162007,85870.84004473174,133983.58074657494,347020.51750356756,0.2474517664329428,1594.3939393939395,111726.38481686903,119841.97956411798,3062.532875833072,382921.5870076622,503087.45342749555,1780632.5400130094,0.2150480676966987,12069.818181818182,446802.3288629471,46488.60615301621,1035.0268454175743,91424.41313722664,137994.79584561381,910141.841362981,0.10045073084467164,1751.3838383838383,125088.92140650666,3037794.8988795583,560216.8401896206,0.18441562344984105
143,47083.03798493944,1025.783347391049,86900.63104883587,134138.68829509665,347422.2495774291,0.25012972299423375,1594.3939393939395,111726.38481686903,117127.30505678554,3014.8267957711923,385960.27979606914,503411.53075242986,1781779.582393667,0.21661505362945332,12069.818181818182,446802.3288629471,45540.549001244,1024.6517065073879,92454.28049906893,138076.6219943939,910681.5240464183,0.10152207776025601,1751.3838383838383,125088.92140650666,3039883.356017514,565315.191343974,0.18596607998952344
144,46216.51464058898,1017.4825745456493,87922.29092851008,134293.9359155065,347824.34444066253,0.25277785276904124,1594.3939393939395,111726.38481686903,114460.54098376558,2966.9682760905607,388951.1846967459,503735.7905597965,1782927.2706543892,0.21815314124057839,12069.818181818182,446802.3288629471,44603.06698357119,1013.9439275347164,93473.60467238609,138158.4951971372,911221.5170733035,0.10258055030637142,1751.3838383838383,125088.92140650666,3041973.1321683554,570347.080297642,0.18749247791386367
145,45358.46307299257,1008.8542642067372,88935.48746408084,134449.32373429814,348226.80242088943,0.25539529653029885,1594.3939393939395,111726.38481686903,111841.57634666245,2919.008954830792,391894.1838596421,504060.2329523482,1784075.60515886,0.21966231852867385,12069.818181818182,446802.3288629471,43676.42412438042,1002.9221547988698,94482.06395117297,138240.41548090198,911761.8206220987,0.10362581741655674,1751.3838383838383,125088.92140650666,3044064.228201848,575311.7352748959,0.18899461119936256
146,44509.45646622206,999.91881453287,89939.89945378085,134604.85187807961,348629.6238460273,0.2579812308018406,1594.3939393939395,111726.38481686903,109271.04276943709,2871.014707373474,394789.1982734258,504384.8580328956,1785224.586270969,0.22114259534038427,12069.818181818182,446802.3288629471,42761.06502088516,991.6083030898025,95479.35302908132,138322.38287276213,912302.4348713692,0.10465756681066352,1751.3838383838383,125088.92140650666,3046156.6449883655,580208.450756288,0.19047229620015294
147,43669.7821261806,990.6930009296722,90935.2266157358,134760.52047357318,349032.8090442898,0.26053489603092517,1594.3939393939395,111726.38481686903,106748.92534336649,2823.0376638219236,397636.2142057858,504709.6659043074,1786374.2143548096,0.2225940181012976,12069.818181818182,446802.3288629471,41857.265577950326,980.0221045032406,96465.18878324179,138404.397399807,912843.3599997823,0.10567551127639772,1751.3838383838383,125088.92140650666,3048250.3833988816,585036.6296047634,0.19192538539187573
148,42839.43266989592,981.1893827956377,91921.1899702999,134916.32964761558,349436.358344187,0.2630555973221298,1594.3939393939395,111726.38481686903,104274.544362917,2775.114918725555,400435.28297777765,505034.6566695098,1787524.4897746805,0.22401666957203645,12069.818181818182,446802.3288629471,40965.12814686713,968.180732723701,97439.31047501684,138486.4590891416,913384.5961861087,0.10667938881592753,1751.3838383838383,125088.92140650666,3050345.4443049766,589795.7834230944,0.19335376736567614
149,42018.853400031105,971.4277373984174,92897.52022554803,135072.27952715813,349840.2720745256,0.2655426708728328,1594.3939393939395,111726.38481686903,101848.20692799502,2727.302954115713,403186.48343856214,505359.8304314871,1788675.4128950853,0.22541064775189093,12069.818181818182,446802.3288629471,40084.995310165104,956.105518214255,98401.47280408023,138568.56796788657,913926.1436092216,0.10766895497209339,1751.3838383838383,125088.92140650666,3052441.8285788326,594485.4764681903,0.19475734833085193
150,41208.42926389794,961.4273867234328,93863.96577066978,135228.37023926675,350244.5505644093,0.2679955066236166,1594.3939393939395,111726.38481686903,99470.07775232814,2679.6544928866333,405889.9432064777,505685.1872932819,1789826.9840807337,0.22677607769722238,12069.818181818182,446802.3288629471,39217.166037654555,943.8173945476487,99351.45048603513,138650.72406317803,914468.002448097,0.10864398778313086,1751.3838383838383,125088.92140650666,3054539.53709324,599105.3594631825,0.1961360631243631
151,40408.16795991422,951.2018508017358,94820.29806732389,135384.60191112212,350649.19414323894,0.27041356333073485,1594.3939393939395,111726.38481686903,97139.48187285963,2632.2030263865436,408545.8526002433,506010.72735799453,1790979.20369654,0.2281131192126709,12069.818181818182,446802.3288629471,38361.720385392786,931.3337249596482,100289.04130814379,138732.92740216776,915010.172881814,0.10960429105644215,1751.3838383838383,125088.92140650666,3056638.5707215928,603655.1919757109,0.19748988243422042
152,39618.35418223634,940.7692606473154,95766.3008149565,135540.9746700198,351054.20314071275,0.2727963373125334,1594.3939393939395,111726.38481686903,94856.34976133698,2584.993750184239,411154.431010998,506336.4507287835,1792132.0721076247,0.22942194797477322,12069.818181818182,446802.3288629471,37518.88179718638,918.674415658976,101214.05960170635,138815.17801202316,915552.6550895545,0.11054968716332993,1751.3838383838383,125088.92140650666,3058738.930337892,608134.7914276608,0.1988187960063926
153,38839.296712808326,930.1484189804651,96701.77392735872,135697.48864337022,351459.5778868269,0.2751433735531816,1594.3939393939395,111726.38481686903,92620.66186816385,2538.0718934334905,413715.93626402493,506662.3575088651,1793285.5896793124,0.23070276070082538,12069.818181818182,446802.3288629471,36688.877343313565,905.8595720026691,102126.3383565898,138897.4759199273,916095.4492506037,0.11148001929289411,1751.3838383838383,125088.92140650666,3060840.616816743,612544.0485479735,0.20012281762812462
154,38071.037025424936,919.3537490705766,97626.5385219019,135854.14395869896,351865.31871187536,0.27745427960703145,1594.3939393939395,111726.38481686903,90431.8074907166,2491.4682644064615,416230.67744437745,506988.44780151424,1794439.756777135,0.23195578222806412,12069.818181818182,446802.3288629471,35871.77660220077,892.9065061566498,103025.73197080934,138979.82115307875,916638.5555443497,0.1123951543906279,1751.3838383838383,125088.92140650666,3062943.63103336,616882.9479370887,0.2014019917594657
155,37313.75651442999,908.4020815540536,98540.42971770844,136010.94074364673,352271.42594645056,0.27972870479903117,1594.3939393939395,111726.38481686903,88289.48452720176,2445.219126634261,418698.9927038585,507314.72171006363,1795594.5737668297,0.23318125306288068,12069.818181818182,446802.3288629471,35067.717281906844,879.8337147384234,103912.11182411962,139062.21373869185,917181.9741502835,0.11329497826250699,1751.3838383838383,125088.92140650666,3065047.9738635635,621151.5342456865,0.20265638239349013
